SensorName,Date-Time(Wave),Name(Wave),Speed(Wave),Launch(Wave),Dir(Wave),BS(Wave),SS(Wave),TS(Wave),SA(Wave),Carry(Wave),Total(Wave),HeadSpeed(Wave),AA(Wave),CP(Wave),SP(Wave),SD(Wave),ML1_SP(Wave),ML1_LA(Wave),ML1_DA(Wave),ML1_BS(Wave),ML1_SS(Wave),ML1_SR(Wave),ML1_SA(Wave),RCT_MEA(Wave),RCT_MEA_AI(Wave),,SensorName,Date-Time(GCQ),ForesightSports:PLAYER1-2025-01-17¿ÀÈÄ4:5Club(GCQ),Ball(GCQ),BallSpeed(GCQ),LaunchAngle(GCQ),SideAngle(GCQ),Backspin(GCQ),Sidespin(GCQ),TiltAngle(GCQ),TotalSpin(GCQ),Carry(GCQ),Total(GCQ),Offline(GCQ),DescentAngle(GCQ),PeakHeight(GCQ),ClubSpeed(GCQ),Efficiency(GCQ),AngleofAttack(GCQ),ClubPath(GCQ),FacetoPath(GCQ),Lie(GCQ),Loft(GCQ),ClosureRate(GCQ),FaceImpactLateral(GCQ),FaceImpactVertical(GCQ),,SensorName,Date-Time(TM4),Date(TM4),TMDNo(TM4),TMDFilename(TM4),Player(TM4),Club(TM4),Ball(TM4),ClubSpeed(TM4),AttackAngle(TM4),ClubPath(TM4),LowPoint(TM4),SwingPlane(TM4),SwingDirection(TM4),Dyn.Loft(TM4),FaceAngle(TM4),FaceToPath(TM4),BallSpeed(TM4),SmashFactor(TM4),LaunchAngle(TM4),LaunchDirection(TM4),SpinRate(TM4),SpinRateType(TM4),SpinAxis(TM4),MaxHeight-Dist.(TM4),MaxHeight-Height(TM4),MaxHeight-Side(TM4),LastdataPoint-Length(TM4),LastdataPoint-Side(TM4),LastdataPoint-Height(TM4),LastdataPoint-Time(TM4),CarryFlat-Length(TM4),CarryFlat-Side(TM4),CarryFlat-Land.Angle(TM4),CarryFlat-BallSpeed(TM4),CarryFlat-Time(TM4),Est.TotalFlat-Length(TM4),Est.TotalFlat-Side(TM4),DynamicLie(TM4),ImpactOffset(TM4),ImpactHeight(TM4),Curve(TM4),SpinAxis(Sim)(TM4),Curve(Sim)(TM4),Carry(Sim)(TM4),Total(Sim)(TM4),CarrySide(Sim)(TM4),Totalside(Sim)(TM4),LandingAngle(Sim)(TM4),UseInStat(TM4),Tags(TM4),Condition(TM4),Email(TM4),,SensorName,Date-Time(Max),ShotID(Max),BallSpd.(Max),LaunchAngle(Max),LaunchDirection(Max),BackSpin(Max),SideSpin(Max),Totalspin(Max),SpinAxis(Max),HeadSpd.(Max),ClubPath(Max),FaceAngle(Max),AttackAngle(Max),DynamicLoft(Max),ImpactPoint(H)(Max),ImpactPoint(V)(Max),LowPoint(Max),SwingPlane(Max),SwingDirection(Max),ClubLie(Max),ClosureRate(Max),Faxis(Max),T/Hdiff.(Max),E(Max),Tag(Max),Time(Max),,SensorName,Date-Time(GRadar),Name(GRadar),Speed(GRadar),Launch(GRadar),Dir(GRadar),BS(GRadar),SS(GRadar),TS(GRadar),SA(GRadar),Carry(GRadar),Total(GRadar),HeadSpeed(GRadar),AA(GRadar),CP(GRadar),SP(GRadar),SD(GRadar),ML1_SP(GRadar),ML1_LA(GRadar),ML1_DA(GRadar),ML1_BS(GRadar),ML1_SS(GRadar),ML1_SR(GRadar),ML1_SA(GRadar),RCT_MEA(GRadar),RCT_MEA_AI(GRadar),,
Wave,20250117_162355, SI_2025.01.17_16.23.55_364, 82.68, 13.46, -2.98, 3684.0, 480.4, 3715.2, 7.4, 273.4, 280.2, 58.3, 2.8, -6.2, 43.4, -3.4, 81.82, 12.96, -4.94, 2181.4, -522.9, 2259.2, -14.0, 0, 0, , GCQ,20250117_162343, Iron,  Standard,  82.1,  13.9,  -3.4,  2496,  135,  3.1,  2500,  298.7,  313.6,  -9.8,  45.2,  46.9,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250117_162343, 2025-01-17 PM 4:23:43, , , Unknown Player, 7 Iron, Premium, 56.947, 1.7, -3.500000000000001, -6, 43.35099999999999, -1.618, 14.887, -4.748, -1.248, 82.6529, 1.4514, 13.518, -4.615, 2526.43, Measured, 7.889999999999999, 197.2268524169922, 45.27443416107437, -6.699673150885841, 217.10069363944152, -6.221577997198799, 42.72721026781362, 4.934019, 287.5199240675617, -4.248314962747886, 45.59313286354771, 31.34878921508789, 7.95438, 303.5705329505873, -3.83674881601578, , , , 18.897, , , , , , , , TRUE, , , , , Max,20250117_162343, 1983,  82.9,  14.7,  -4.4,  2357.5,  -71.5,  2358.6,  -1.7,  55.4,  -6.2,  -1.8,  -2.0,  9.7,  2.6,  12.3,  51.2,  53.1,  -8.1,  7.1,  0.0,  0.0,  0.0,  1,  ,  2025.01.17 16:23:43, , GRadar,20250117_162341, SD_2025.01.17_16.23.41_059, 81.86, 13.94, -4.01, 1230.0, 332.4, 1274.1, 15.1, 308.6, 324.2, 58.1, 98765.0, 98765.0, 98765.0, 98765.0, 81.59, 14.42, -4.06, 2713.9, -751.5, 2861.7, -17.8, 0, 1, , 
Wave,20250117_162413, SI_2025.01.17_16.24.13_365, 83.26, 12.67, -3.95, 3784.3, 165.8, 3787.9, 2.5, 274.7, 281.8, 58.5, 1.3, -4.8, 42.7, -3.1, 82.99, 11.80, -4.29, 2562.0, -350.2, 2613.9, -10.2, 0, 0, , GCQ,20250117_162401, Iron,  Standard,  83.1,  12.3,  -2.5,  2733,  -95,  -2.0,  2735,  295.7,  311.6,  -19.5,  44.9,  44.5,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250117_162401, 2025-01-17 PM 4:24:01, , , Unknown Player, 7 Iron, Premium, 56.439, 3.3999999999999995, -5.2, -11, 40.88, -1.538, 13.126, -3.293, 1.907, 83.5943, 1.4811, 11.684999999999999, -3.603, 2734.12, Measured, 1.714, 201.06109619140625, 43.16373895237912, -10.750802839415368, 250.9022232765153, -12.500656549165907, 30.654506119306518, 6.191769, 291.63339750085674, -13.615193912049913, 44.729915878683315, 30.19039535522461, 8.037322, 308.0618798463698, -14.080418234247603, 47.68318268938379, 7.299724521712344, -8.078147345970473, 4.719, , , , , , , , TRUE, , , , , Max,20250117_162402, 1984,  83.6,  13.1,  -3.3,  2550.8,  -111.9,  2553.3,  -2.5,  55.9,  -6.2,  -1.8,  -2.0,  9.7,  2.6,  12.3,  51.2,  53.1,  -8.1,  7.1,  0.0,  0.0,  0.0,  1,  ,  2025.01.17 16:24:02, , GRadar,20250117_162359, SD_2025.01.17_16.23.59_060, 82.36, 11.97, -3.26, 1614.9, 104.6, 1618.3, 3.7, 306.7, 320.9, 58.1, 98765.0, 98765.0, 98765.0, 98765.0, 80.79, 15.27, -4.89, 3056.4, -534.4, 3132.9, -10.9, 0, 1, , 
Wave,20250117_162437, SI_2025.01.17_16.24.37_366, 83.36, 13.77, -3.76, 3742.4, 4.3, 3742.4, 0.1, 275.0, 281.9, 59.2, 3.1, -5.1, 44.7, -1.6, 83.17, 13.17, -3.47, 1969.5, -645.1, 2193.6, -21.5, 0, 0, , GCQ,20250117_162425, Iron,  Standard,  83.1,  12.9,  -2.1,  2059,  -563,  -15.3,  2135,  306.5,  324.4,  -52.1,  39.9,  38.5,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250117_162425, 2025-01-17 PM 4:24:25, , , Unknown Player, 7 Iron, Premium, 56.406, 5.2, -6.2, -17, 41.65599999999999, -0.427, 13.737, -2.519, 3.681, 83.8476, 1.4865, 12.665, -3.0169999999999995, 2190.53, Measured, -5.854000000000001, 185.11415100097656, 38.16955674142006, -20.44586485555332, 168.60377376743966, -18.496638457281858, 37.76079196812101, 3.234911, 282.3846060358062, -36.53683478724263, 39.99532495995321, 32.111446380615234, 7.200102, 304.59052464798987, -39.98631831474746, 47.76780570963887, 17.913550555951563, -14.744400712201704, -21.749, , , , , , , , TRUE, , , , , Max,20250117_162425, 1985,  83.9,  13.8,  -2.8,  2292.1,  -281.3,  2309.3,  -7.0,  56.0,  1.3,  10.6,  4.0,  15.7,  9.5,  9.2,  -99.3,  0.0,  3.6,  8.9,  0.0,  0.0,  0.0,  1,  ,  2025.01.17 16:24:25, , GRadar,20250117_162422, SD_2025.01.17_16.24.22_061, 82.42, 13.37, -2.85, 895.0, -464.5, 1008.3, -27.4, 271.5, 284.7, 55.0, 98765.0, 98765.0, 98765.0, 98765.0, 81.14, 14.49, -5.71, 2570.0, -833.6, 2701.2, -17.0, 0, 1, , 
Wave,20250117_162517, SI_2025.01.17_16.25.17_367, 72.00, 13.45, -3.92, 2990.8, 879.5, 3117.5, 16.4, 243.1, 252.3, 53.4, 4.1, -9.3, 44.1, -5.3, 72.17, 12.11, -5.40, 2977.6, -204.7, 3003.7, -4.7, 0, 1, , GCQ,20250117_162506, Iron,  Standard,  72.3,  13.4,  -5.5,  3989,  877,  12.4,  4084,  231.7,  242.7,  8.1,  48.3,  41.9,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250117_162505, 2025-01-17 PM 4:25:05, , , Unknown Player, 7 Iron, Premium, 51.439, 2.7, -5.3, -8.6, 45.81999999999999, -2.7699999999999996, 15.42, -6.846, -1.546, 72.8055, 1.4154, 12.898999999999997, -6.544999999999999, 4103.13, Measured, 18.902, 171.59886169433594, 44.058466915951314, 1.8593301269338312, 235.1114224457623, 24.462065872577746, 10.980868836010691, 7.448415, 245.92933419572717, 28.69363810419023, 46.21994413935377, 28.857826232910156, 8.00449, 258.6369628035987, 33.27824420213682, , , , 56.347, , , , , , , , TRUE, , , , , Max,20250117_162505, 1986,  73.0,  14.0,  -6.1,  3922.3,  793.6,  4001.7,  11.4,  48.7,  -1.1,  12.7,  5.1,  13.6,  -12.1,  6.9,  -126.0,  46.3,  2.2,  9.6,  0.0,  0.0,  0.0,  1,  ,  2025.01.17 16:25:05, , GRadar,20250117_162503, SD_2025.01.17_16.25.03_062, 71.69, 13.66, -5.58, 2893.9, 916.6, 3035.6, 17.6, 220.3, 225.8, 53.4, 98765.0, 98765.0, 98765.0, 98765.0, 72.57, 15.84, -5.80, 2351.9, -766.5, 2504.0, -18.6, 0, 1, , 
Wave,20250117_162539, SI_2025.01.17_16.25.39_368, 72.77, 14.32, -2.02, 4371.6, 470.4, 4396.9, 6.1, 233.8, 240.5, 52.1, -0.9, -5.0, 43.6, -6.9, 73.04, 15.28, -4.09, 2817.0, 72.0, 2836.3, 1.0, 0, 1, , GCQ,20250117_162527, Iron,  Standard,  72.7,  15.5,  -2.6,  3252,  462,  8.1,  3285,  245.7,  258.1,  9.1,  48.4,  46.3,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250117_162527, 2025-01-17 PM 4:25:27, , , Unknown Player, 7 Iron, Premium, 50.03, 3.2, -8.2, -10.6, 41.635000000000005, -4.857000000000001, 16.838, -3.126, 5.074000000000001, 73.0811, 1.4607, 14.963, -3.864, 3255.46, Measured, 20.474, 178.00393676757812, 45.86860574992241, 6.1357807124911785, 204.1499817510742, 13.888236888959518, 40.631610357535884, 5.47676, 260.26680145139557, 28.51563361365874, 47.53583135683731, 29.889150619506836, 8.181539, 273.471674435934, 31.652754952844138, 55.7036737357713, 11.523900074513174, -0.23430506016149577, 45.885, , , , , , , , TRUE, , , , , Max,20250117_162527, 1987,  73.3,  16.2,  -3.6,  3383.7,  685.6,  3452.5,  11.5,  48.9,  -3.5,  11.3,  2.3,  19.6,  -2.4,  10.1,  -56.5,  52.8,  -1.5,  9.1,  0.0,  0.0,  0.0,  1,  ,  2025.01.17 16:25:27, , GRadar,20250117_162524, SD_2025.01.17_16.25.24_063, 72.19, 15.22, -3.13, 2473.1, 749.5, 2584.1, 16.9, 250.8, 258.7, 53.4, 98765.0, 98765.0, 98765.0, 98765.0, 71.95, 15.81, -4.83, 3187.2, -478.3, 3251.7, -10.7, 0, 1, , 
Wave,20250117_162607, SI_2025.01.17_16.26.07_369, 63.29, 16.85, -0.45, 3636.3, 320.9, 3650.4, 5.0, 207.8, 216.2, 45.6, 3.0, -2.4, 40.5, 1.6, 63.75, 17.01, -3.50, 2202.3, -302.1, 2264.8, -9.8, 0, 0, , GCQ,20250117_162556, Iron,  Standard,  63.6,  16.3,  -1.1,  2901,  701,  13.6,  2984,  214.1,  227.5,  23.1,  44.5,  35.8,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250117_162556, 2025-01-17 PM 4:25:56, , , Unknown Player, 7 Iron, Premium, 43.957, 3.8000000000000003, -2.4, -12.9, 39.26, 2.125, 17.843, -2.16, 0.24, 63.9553, 1.455, 15.769999999999996, -2.199, 2945.88, Measured, 17.65, 139.33644104003906, 32.643338125167816, 6.121229893022389, 122.89208947351918, 4.6527587483986395, 32.07579571029595, 2.902113, 215.6249794253414, 18.66090671961467, 41.373774907931626, 28.726930618286133, 6.679438, 233.99931954157924, 21.83495710098789, 47.303049855603334, -4.824729459858843, 3.4446093107520785, 26.89, , , , , , , , TRUE, , , , , Max,20250117_162556, 1988,  64.0,  17.1,  -2.1,  2770.7,  465.9,  2809.6,  9.5,  42.7,  -2.0,  5.2,  4.4,  16.0,  -7.3,  4.5,  -109.3,  52.3,  1.5,  7.6,  0.0,  0.0,  0.0,  1,  ,  2025.01.17 16:25:56, , GRadar,20250117_162553, SD_2025.01.17_16.25.53_064, 62.76, 16.63, -1.44, 1850.2, 686.4, 1973.4, 20.4, 211.7, 229.7, 45.5, 98765.0, 98765.0, 98765.0, 98765.0, 63.88, 16.18, -2.97, 2312.7, -493.8, 2449.2, -12.9, 0, 1, , 
Wave,20250117_162630, SI_2025.01.17_16.26.30_370, 64.25, 13.47, -0.68, 3072.5, -90.6, 3073.9, -1.7, 214.6, 228.3, 45.7, 2.0, -0.4, 41.5, 2.5, 65.10, 16.13, -0.95, 2620.4, 219.8, 2681.6, 4.1, 0, 1, , GCQ,20250117_162618, Iron,  Standard,  64.9,  14.3,  0.8,  2488,  86,  2.0,  2489,  227.0,  241.4,  7.4,  40.3,  31.9,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250117_162618, 2025-01-17 PM 4:26:18, , , Unknown Player, 7 Iron, Premium, 43.788, 3.8000000000000003, -1.1999999999999997, -13.4, 38.31, 3.4910000000000005, 15.624, -0.5500000000000002, 0.65, 65.2178, 1.4894, 13.946000000000002, -0.6569999999999999, 2435.89, Measured, 9.383000000000001, 141.2375030517578, 28.21283983304844, 1.6505406363826427, 171.3341524034378, 3.557237290062717, 23.992505677724733, 4.412866, 217.88591484531463, 7.055001911553796, 37.77811804500109, 28.516578674316406, 6.36027, 240.06879523692885, 8.849622361403254, 46.5688109889868, 5.096914289192077, -2.3739805448783944, 9.552, , , , , , , , TRUE, , , , , Max,20250117_162618, 1989,  65.3,  15.2,  0.0,  2157.4,  119.1,  2160.6,  3.2,  43.5,  -1.4,  7.4,  3.5,  13.7,  5.6,  2.4,  -88.0,  0.0,  1.5,  8.1,  0.0,  0.0,  0.0,  1,  ,  2025.01.17 16:26:18, , GRadar,20250117_162615, SD_2025.01.17_16.26.15_065, 64.03, 13.35, 0.03, 2060.3, 330.8, 2086.7, 9.1, 209.6, 224.7, 42.4, 98765.0, 98765.0, 98765.0, 98765.0, 64.81, 16.22, -1.47, 3595.6, 321.3, 3599.0, 3.7, 0, 0, , 
Wave,20250117_162913, SI_2025.01.17_16.29.13_379, 66.90, 10.87, -4.79, 1199.8, -997.1, 1560.0, -39.7, 201.9, 232.9, 47.7, 8.2, 1.7, 52.2, 11.4, 66.71, 10.95, -5.57, 1461.9, -1121.7, 1870.6, -37.3, 0, 1, , GCQ,20250117_162901, Iron,  Standard,  67.1,  10.3,  -3.2,  2031,  -1740,  -40.6,  2674,  200.2,  222.0,  -74.0,  27.8,  17.0,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250117_162901, 2025-01-17 PM 4:29:01, , , Unknown Player, 7 Iron, Premium, 46.74, 9, 2.4, -26.900000000000002, 51.980000000000004, 9.449000000000002, 10.117, -5.696999999999999, -8.097, 67.913, 1.453, 9.884, -4.011, 2530.74, Measured, -32.548, 112.09950256347656, 13.368637978234245, -18.836797858592668, 164.7763430122134, -35.58190971429859, 6.7707503812602665, 3.740643, 185.4247105911099, -42.9893343647515, 21.23987063469957, 30.692115783691406, 4.441414, 223.3313166598402, -56.92262307666893, 56.32774199966999, 7.761871748665428, -14.529225275952857, -30.267, , , , , , , , TRUE, , , , , Max,20250117_162901, 1990,  67.6,  11.0,  -3.7,  1205.6,  -1885.9,  2238.3,  -57.4,  45.1,  0.3,  3.6,  3.7,  9.6,  12.1,  -2.8,  -91.9,  76.0,  2.3,  10.0,  0.0,  0.0,  0.0,  1,  ,  2025.01.17 16:29:01, , GRadar,20250117_162858, SD_2025.01.17_16.28.58_068, 66.59, 9.89, -3.94, 1128.0, -825.0, 1397.5, -36.2, 194.4, 230.0, 69.1, 98765.0, 98765.0, 98765.0, 98765.0, 67.76, 12.65, 0.06, 1385.7, -948.0, 1890.9, -36.7, 0, 1, , 
Wave,20250117_163048, SI_2025.01.17_16.30.48_390, 30.79, 8.17, -0.00, -724.3, -665.2, -983.4, 42.6, 21.1, 40.4, 48.6, 6.5, -0.6, 51.3, 10.0, 43.02, 19.14, -3.00, 7827.7, 1950.1, 8024.9, 12.8, 0, 1, , GCQ,20250117_163036, Iron,  Standard,  31.4,  13.8,  0.5,  1442,  1197,  39.7,  1874,  53.6,  76.9,  8.7,  17.3,  3.8,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250117_163033, SD_2025.01.17_16.30.33_071, 30.68, 10.17, 0.03, 3303.2, 488.0, 3339.1, 8.4, 39.9, 56.0, 48.7, 98765.0, 98765.0, 98765.0, 98765.0, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0, 0, , 
Wave,20250117_163111, SI_2025.01.17_16.31.11_391, 68.03, 14.70, 1.05, 2099.7, 250.3, 2114.6, 6.8, 241.6, 256.7, 48.6, 7.9, -0.1, 49.0, 8.3, 68.28, 15.20, -0.16, 2409.0, -477.3, 2611.0, -14.0, 0, 1, , GCQ,20250117_163059, Iron,  Standard,  67.6,  13.6,  2.2,  2931,  -1232,  -22.8,  3179,  222.8,  236.5,  -39.7,  42.5,  32.6,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250117_163059, 2025-01-17 PM 4:30:59, , , Unknown Player, 7 Iron, Premium, 46.657, 7.999999999999999, 0.8, -25.2, 47.152, 8.245, 15.586000000000002, 0.8859999999999999, 0.086, 68.2506, 1.4628, 13.528, 0.876, 3121.08, Measured, -15.426000000000002, 150.62713623046875, 30.68104400080521, -9.5797433157503, 200.8422991121009, -22.132267710920267, 14.996692746504976, 5.941421, 219.22380165466853, -27.0347491583784, 42.95108175784086, 24.156566619873047, 6.974945, 233.34533033986426, -30.567028028628442, 50.19946914753135, 15.128623382298736, -16.24192819169819, -30.358, , , , , , , , TRUE, , , , , Max,20250117_163059, 1992,  68.1,  14.6,  1.3,  3097.9,  -1050.6,  3271.2,  -18.7,  45.4,  0.8,  5.4,  6.3,  22.4,  6.0,  11.4,  -155.7,  49.4,  4.4,  8.0,  0.0,  0.0,  0.0,  1,  ,  2025.01.17 16:30:59, , GRadar,20250117_163056, SD_2025.01.17_16.30.56_072, 66.17, 13.64, 1.44, 1997.5, -669.7, 2106.8, -18.5, 217.8, 232.9, 48.7, 98765.0, 98765.0, 98765.0, 98765.0, 67.49, 13.92, -0.15, 2616.4, -860.6, 2832.7, -19.4, 0, 1, , 
Wave,20250117_163138, SI_2025.01.17_16.31.38_392, 67.52, 9.99, 4.50, 1047.5, 981.5, 1435.5, 43.1, 193.8, 226.9, 48.6, 7.3, -0.0, 48.7, 6.9, 24.72, 24.59, 2.98, 2062.3, -217.6, 2035.4, -3.4, 0, 0, , GCQ,20250117_163126, Iron,  Standard,  67.6,  9.6,  6.2,  1797,  -566,  -17.5,  1884,  224.8,  248.4,  -1.3,  25.5,  17.3,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250117_163126, 2025-01-17 PM 4:31:26, , , Unknown Player, 7 Iron, Premium, 46.954, 8.2, -0.2, -25, 47.94400000000001, 7.1000000000000005, 9.691, 6.327, 6.527, 67.82, 1.4444, 9.424000000000001, 5.185999999999999, 1743.18, Measured, -10.955, 127.26777648925781, 15.194944960167462, 7.421084292166147, 185.86389744747316, 7.809274526287665, 7.268835811744247, 4.265657, 205.76922266367595, 7.505022585869043, 23.501752056781008, 31.074277877807617, 4.942436, 243.9121517722997, 6.738949076009077, 49.70955134054658, 21.847802304933253, -15.378287859917936, -11.113, , , , , , , , TRUE, , , , , Max,20250117_163126, 1993,  67.9,  10.6,  5.5,  1462.1,  -315.4,  1495.7,  -12.2,  45.3,  0.2,  7.8,  3.6,  11.8,  9.7,  -0.3,  -88.9,  0.0,  1.8,  8.7,  0.0,  0.0,  0.0,  1,  ,  2025.01.17 16:31:26, , GRadar,20250117_163123, SD_2025.01.17_16.31.23_073, 66.96, 9.52, 5.05, 851.0, -193.0, 872.6, -12.8, 202.0, 227.5, 48.7, 98765.0, 98765.0, 98765.0, 98765.0, 68.05, 13.64, 2.54, 3230.2, -19.6, 3243.7, -0.1, 0, 1, , 
Wave,20250117_163204, SI_2025.01.17_16.32.04_393, 68.23, 17.87, 2.55, 3363.5, 541.3, 3406.8, 9.1, 228.0, 235.9, 47.0, 5.6, 0.3, 49.3, 5.8, 68.53, 17.84, -0.55, 2338.6, -393.6, 2439.1, -11.1, 0, 1, , GCQ,20250117_163152, Iron,  Standard,  68.4,  16.4,  2.0,  3088,  319,  5.9,  3104,  233.0,  246.0,  22.6,  47.4,  43.2,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250117_163152, 2025-01-17 PM 4:31:52, , , Unknown Player, 7 Iron, Premium, 46.706, 6.800000000000002, -1.6, -21.8, 46.519999999999996, 4.630999999999999, 18.049, 1.102, 2.7020000000000004, 68.6282, 1.4694, 16.075, 0.58, 3105.15, Measured, 13.827000000000002, 161.5672149658203, 41.65581620392024, 13.246183648622592, 166.71442675269222, 15.076349489999743, 41.125115356076414, 4.221466, 239.91783432760585, 28.17648677366317, 46.55363330864511, 29.81114387512207, 7.555408, 254.1059894325619, 30.57269143883073, 54.96287908730389, 7.521525271744135, -5.172558981066515, 25.763, , , , , , , , TRUE, , , , , Max,20250117_163152, 1994,  68.9,  17.3,  1.3,  2932.9,  204.1,  2940.0,  4.0,  45.9,  -1.4,  7.4,  3.5,  13.7,  5.6,  2.4,  -88.0,  0.0,  1.5,  8.1,  0.0,  0.0,  0.0,  1,  ,  2025.01.17 16:31:52, , GRadar,20250117_163149, SD_2025.01.17_16.31.49_074, 66.37, 16.07, 1.50, 2260.8, 445.1, 2304.2, 11.1, 236.3, 245.6, 48.7, 98765.0, 98765.0, 98765.0, 98765.0, 68.65, 16.22, -0.22, 2229.9, -933.4, 2451.2, -21.4, 0, 1, , 
Wave,20250117_163227, SI_2025.01.17_16.32.27_394, 66.33, 16.51, 2.65, 3240.4, 614.7, 3298.2, 10.7, 222.1, 230.7, 48.6, 5.2, 0.2, 47.3, 5.6, 66.66, 16.51, -0.93, 2624.4, 49.0, 2655.8, -1.5, 0, 0, , GCQ,20250117_163215, Iron,  Standard,  66.3,  15.2,  1.7,  3536,  674,  10.8,  3600,  216.9,  228.7,  30.6,  46.6,  38.3,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250117_163215, 2025-01-17 PM 4:32:15, , , Unknown Player, 7 Iron, Premium, 46.255, 6.4, -1.9999999999999998, -21.8, 45.18000000000001, 4.396000000000001, 17.398000000000003, 0.7149999999999999, 2.7150000000000003, 66.4824, 1.4373, 15.048999999999998, 0.11000000000000001, 3573.43, Measured, 16.25, 155.75657653808594, 37.514235987291265, 14.96061406938516, 196.79196214434089, 27.640775559521863, 25.960157309208668, 5.79515, 229.43624884107197, 37.356655414217045, 45.629751719149475, 27.523807525634766, 7.467621, 243.1466213379623, 41.183412562168705, 52.64555827504948, 5.190201192334225, -12.31529152205521, 36.922, , , , , , , , TRUE, , , , , Max,20250117_163215, 1995,  66.7,  16.0,  0.7,  3463.1,  414.2,  3487.8,  6.8,  44.4,  -3.5,  11.3,  2.3,  19.6,  -2.4,  10.1,  -56.5,  52.8,  -1.5,  9.1,  0.0,  0.0,  0.0,  1,  ,  2025.01.17 16:32:15, , GRadar,20250117_163213, SD_2025.01.17_16.32.13_075, 64.38, 15.79, 1.16, 2463.2, 512.4, 2515.9, 11.8, 218.7, 229.4, 48.7, 98765.0, 98765.0, 98765.0, 98765.0, 65.96, 17.16, -1.31, 2967.0, -962.5, 3187.7, -17.9, 0, 1, , 
Wave,20250117_163255, SI_2025.01.17_16.32.55_395, 68.45, 6.95, 3.66, 710.8, 510.4, 875.1, 35.7, 170.8, 204.8, 49.3, 5.6, 2.1, 48.0, 10.9, 77.39, 14.87, -0.32, 8373.6, 756.2, 8390.2, 10.1, 0, 1, , GCQ,20250117_163243, Iron,  Standard,  68.2,  6.0,  4.0,  737,  65,  5.0,  740,  105.3,  188.9,  14.2,  6.6,  3.0,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250117_163243, 2025-01-17 PM 4:32:43, , , Unknown Player, 7 Iron, Premium, , , , , , , , , , 67.9908, , 5.880000000000001, 2.663, , Undefined, 27.879, 81.24969482421875, 5.279424562672425, 7.108803243777461, 145.18281662309684, 16.13543060597246, -1.3234008171821792, 2.88217, 139.0722331143903, 15.148991495450426, 11.442203591924303, 40.827205657958984, 2.727754, 200.24795744899114, 24.80084983381537, , , , 8.71, , , , , , , , TRUE, , , , , Max,20250117_163243, 1996,  68.6,  7.0,  3.4,  753.3,  -86.8,  758.3,  -6.6,  45.7,  -1.2,  1.4,  1.4,  11.9,  -0.6,  4.1,  -35.3,  61.0,  -0.3,  13.4,  0.0,  0.0,  0.0,  1,  ,  2025.01.17 16:32:43, , GRadar,20250117_163240, SD_2025.01.17_16.32.40_076, 67.79, 6.55, 3.72, 924.0, 340.0, 984.6, 20.2, 174.8, 206.3, 48.7, 98765.0, 98765.0, 98765.0, 98765.0, 68.84, 13.00, 1.85, 2813.0, -198.0, 2854.4, -5.5, 0, 1, , 
